,age,workclass,education-num,marital-status,occupation,sex,capital-gain,capital-loss,hours-per-week,native-country,wage,capital-gain-bool,target,education_bachelors,education_below-hs,education_doc_prof,education_hs-grad,education_masters
1315,24, Private,9, Never-married, Machine-op-inspct,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1316,35, Private,16, Married-civ-spouse, Prof-specialty,1,7298,0,40, United-States, >50K,1,1,0,0,1,0,0
1317,35, ?,12, Never-married, ?,1,0,0,55, United-States, <=50K,0,0,0,0,0,0,0
1318,41, State-gov,13, Married-civ-spouse, Prof-specialty,1,0,0,40, United-States, >50K,0,1,1,0,0,0,0
1319,48, Private,13, Married-civ-spouse, Craft-repair,1,0,0,45, United-States, >50K,0,1,1,0,0,0,0
1320,61, Local-gov,9, Widowed, Adm-clerical,0,1471,0,35, United-States, <=50K,1,0,0,0,0,1,0
1321,20, Private,10, Never-married, Adm-clerical,1,0,0,30, United-States, <=50K,0,0,0,0,0,0,0
1322,27, Private,9, Never-married, Sales,1,0,0,50, United-States, >50K,0,1,0,0,0,1,0
1323,55, Private,10, Married-civ-spouse, Transport-moving,1,0,0,24, United-States, >50K,0,1,0,0,0,0,0
1324,39, Private,9, Married-civ-spouse, Adm-clerical,1,0,0,40, United-States, >50K,0,1,0,0,0,1,0
1325,17, ?,6, Never-married, ?,1,0,0,20, United-States, <=50K,0,0,0,1,0,0,0
1326,47, Private,9, Married-civ-spouse, Handlers-cleaners,1,0,0,40, ?, <=50K,0,0,0,0,0,1,0
1327,52, Private,9, Widowed, Other-service,0,0,0,40, India, >50K,0,1,0,0,0,1,0
1328,24, Private,9, Never-married, Sales,0,0,0,20, United-States, <=50K,0,0,0,0,0,1,0
1329,29, Private,7, Never-married, Other-service,0,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
1330,25, Private,9, Never-married, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1331,20, Private,10, Never-married, Machine-op-inspct,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1332,23, Private,9, Never-married, Machine-op-inspct,1,0,0,35, United-States, <=50K,0,0,0,0,0,1,0
1333,57, Private,15, Married-civ-spouse, Prof-specialty,1,0,0,60, United-States, <=50K,0,0,0,0,1,0,0
1334,51, Private,11, Married-civ-spouse, Prof-specialty,1,0,0,40, United-States, >50K,0,1,0,0,0,0,0
1335,33, Private,10, Never-married, Prof-specialty,0,3674,0,16, United-States, <=50K,1,0,0,0,0,0,0
1336,39, Private,13, Never-married, Prof-specialty,1,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
1337,40, Private,9, Married-civ-spouse, Exec-managerial,1,0,0,40, United-States, >50K,0,1,0,0,0,1,0
1338,71, Private,13, Divorced, Tech-support,0,2329,0,16, United-States, <=50K,1,0,1,0,0,0,0
1339,38, State-gov,10, Married-civ-spouse, Exec-managerial,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1340,28, State-gov,15, Never-married, Prof-specialty,1,0,0,40, United-States, <=50K,0,0,0,0,1,0,0
1341,57, Private,14, Married-spouse-absent, Prof-specialty,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,1
1342,47, Private,10, Divorced, Adm-clerical,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1343,59, State-gov,9, Never-married, Adm-clerical,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1344,26, Private,9, Never-married, Sales,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1345,35, Private,13, Never-married, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
1346,61, Self-emp-inc,13, Married-civ-spouse, Exec-managerial,1,0,0,50, Germany, >50K,0,1,1,0,0,0,0
1347,17, ?,7, Never-married, ?,0,0,0,30, United-States, <=50K,0,0,0,1,0,0,0
1348,36, Private,13, Married-civ-spouse, Exec-managerial,1,0,0,60, ?, >50K,0,1,1,0,0,0,0
1349,62, ?,4, Married-civ-spouse, ?,1,3411,0,50, United-States, <=50K,1,0,0,1,0,0,0
1350,34, Private,10, Never-married, Prof-specialty,1,0,0,50, United-States, >50K,0,1,0,0,0,0,0
1351,32, Self-emp-inc,13, Married-civ-spouse, Craft-repair,1,7688,0,50, United-States, >50K,1,1,1,0,0,0,0
1352,42, Private,9, Separated, Sales,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1353,39, Private,10, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1354,58, Private,3, Divorced, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
1355,61, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing,1,0,1848,60, United-States, >50K,0,1,0,0,0,1,0
1356,40, Private,6, Never-married, Craft-repair,1,0,0,55, United-States, <=50K,0,0,0,1,0,0,0
1357,31, Private,13, Never-married, Tech-support,1,0,0,37, United-States, <=50K,0,0,1,0,0,0,0
1358,36, Private,9, Never-married, Sales,1,0,0,50, United-States, <=50K,0,0,0,0,0,1,0
1359,23, Private,10, Never-married, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1360,33, Private,9, Never-married, Craft-repair,1,0,0,41, United-States, <=50K,0,0,0,0,0,1,0
1361,52, Private,9, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, >50K,0,1,0,0,0,1,0
1362,22, Private,9, Never-married, Other-service,0,0,0,24, United-States, <=50K,0,0,0,0,0,1,0
1363,51, Private,10, Divorced, Sales,0,0,0,40, Italy, <=50K,0,0,0,0,0,0,0
1364,31, Federal-gov,11, Never-married, Exec-managerial,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1365,49, Self-emp-inc,9, Divorced, Exec-managerial,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1366,49, Private,9, Married-civ-spouse, Machine-op-inspct,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1367,53, Federal-gov,10, Widowed, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1368,52, Private,9, Married-civ-spouse, Exec-managerial,1,99999,0,40, Japan, >50K,1,1,0,0,0,1,0
1369,20, Private,6, Never-married, Handlers-cleaners,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
1370,26, Private,12, Never-married, Other-service,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1371,61, ?,9, Married-civ-spouse, ?,1,0,0,6, United-States, <=50K,0,0,0,0,0,1,0
1372,43, Private,14, Never-married, Other-service,0,0,0,30, Poland, <=50K,0,0,0,0,0,0,1
1373,46, Self-emp-inc,13, Married-civ-spouse, Sales,1,0,0,52, United-States, <=50K,0,0,1,0,0,0,0
1374,43, Local-gov,11, Never-married, Adm-clerical,0,0,0,35, United-States, <=50K,0,0,0,0,0,0,0
1375,41, Private,9, Divorced, Sales,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1376,44, Self-emp-not-inc,9, Married-civ-spouse, Transport-moving,1,0,0,55, United-States, <=50K,0,0,0,0,0,1,0
1377,54, Private,9, Married-civ-spouse, Farming-fishing,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1378,65, Private,14, Married-civ-spouse, Sales,1,20051,0,40, United-States, >50K,1,1,0,0,0,0,1
1379,32, Private,13, Divorced, Exec-managerial,0,0,0,40, Canada, <=50K,0,0,1,0,0,0,0
1380,25, Private,10, Separated, Adm-clerical,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1381,23, Private,13, Never-married, Sales,1,0,0,50, United-States, <=50K,0,0,1,0,0,0,0
1382,25, Local-gov,13, Never-married, Prof-specialty,1,0,0,45, United-States, <=50K,0,0,1,0,0,0,0
1383,19, Private,10, Never-married, Handlers-cleaners,1,0,0,50, United-States, <=50K,0,0,0,0,0,0,0
1384,37, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial,1,0,0,60, United-States, <=50K,0,0,0,0,0,1,0
1385,45, Private,10, Never-married, Machine-op-inspct,1,0,0,45, United-States, <=50K,0,0,0,0,0,0,0
1386,37, Private,9, Never-married, Sales,1,0,0,44, United-States, <=50K,0,0,0,0,0,1,0
1387,40, Self-emp-not-inc,10, Divorced, Exec-managerial,1,0,1564,70, Iran, >50K,0,1,0,0,0,0,0
1388,19, ?,10, Never-married, ?,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1389,17, Private,7, Never-married, Other-service,1,0,0,5, United-States, <=50K,0,0,0,1,0,0,0
1390,27, Private,13, Never-married, Tech-support,0,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
1391,40, Local-gov,4, Married-civ-spouse, Craft-repair,1,0,1887,40, ?, >50K,0,1,0,1,0,0,0
1392,59, Private,9, Divorced, Sales,0,0,1762,30, United-States, <=50K,0,0,0,0,0,1,0
1393,19, Federal-gov,9, Never-married, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1394,43, Private,6, Never-married, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
1395,42, Private,6, Never-married, Transport-moving,1,0,0,40, United-States, >50K,0,1,0,1,0,0,0
1396,54, Private,9, Married-civ-spouse, Transport-moving,1,5013,0,40, United-States, <=50K,1,0,0,0,0,1,0
1397,54, Self-emp-not-inc,14, Married-civ-spouse, Sales,1,0,0,50, United-States, <=50K,0,0,0,0,0,0,1
1398,51, Private,6, Married-civ-spouse, Handlers-cleaners,1,2105,0,45, United-States, <=50K,1,0,0,1,0,0,0
1399,50, Private,9, Married-civ-spouse, Transport-moving,1,0,0,60, United-States, >50K,0,1,0,0,0,1,0
1400,40, Private,9, Never-married, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1401,55, Private,12, Married-civ-spouse, Tech-support,1,0,0,25, United-States, <=50K,0,0,0,0,0,0,0
1402,50, Private,9, Divorced, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1403,31, Private,9, Married-civ-spouse, Craft-repair,1,0,0,50, United-States, <=50K,0,0,0,0,0,1,0
1404,42, ?,9, Divorced, ?,0,0,0,32, United-States, <=50K,0,0,0,0,0,1,0
1405,24, Private,9, Married-civ-spouse, Other-service,1,0,0,45, United-States, >50K,0,1,0,0,0,1,0
1406,30, Private,7, Divorced, Sales,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
1407,39, Local-gov,12, Married-civ-spouse, Craft-repair,0,0,0,50, United-States, >50K,0,1,0,0,0,0,0
1408,37, Private,9, Divorced, Transport-moving,1,0,0,50, United-States, <=50K,0,0,0,0,0,1,0
1409,33, Private,9, Married-civ-spouse, Transport-moving,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1410,48, Private,9, Widowed, Other-service,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1411,43, Self-emp-inc,9, Married-civ-spouse, Other-service,1,0,0,78, Thailand, <=50K,0,0,0,0,0,1,0
1412,39, Private,13, Married-civ-spouse, Prof-specialty,1,0,0,40, United-States, >50K,0,1,1,0,0,0,0
1413,53, Private,10, Married-civ-spouse, Exec-managerial,1,0,0,45, United-States, >50K,0,1,0,0,0,0,0
1414,52, Self-emp-not-inc,6, Married-civ-spouse, Exec-managerial,1,0,0,60, United-States, <=50K,0,0,0,1,0,0,0
1415,28, State-gov,10, Married-civ-spouse, Adm-clerical,1,0,0,20, United-States, <=50K,0,0,0,0,0,0,0
1416,32, Private,9, Never-married, Other-service,1,0,0,52, United-States, <=50K,0,0,0,0,0,1,0
1417,31, Private,13, Married-civ-spouse, Sales,1,0,0,90, United-States, >50K,0,1,1,0,0,0,0
1418,31, Private,13, Married-civ-spouse, Prof-specialty,0,0,0,40, United-States, >50K,0,1,1,0,0,0,0
1419,47, Private,10, Never-married, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1420,19, ?,10, Never-married, ?,1,0,0,50, United-States, <=50K,0,0,0,0,0,0,0
1421,40, Private,11, Married-civ-spouse, Handlers-cleaners,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1422,40, Private,12, Never-married, Adm-clerical,0,0,0,45, United-States, <=50K,0,0,0,0,0,0,0
1423,41, Private,7, Divorced, Other-service,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
1424,53, Federal-gov,9, Married-civ-spouse, Adm-clerical,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1425,46, Private,7, Divorced, Machine-op-inspct,1,0,0,43, Germany, <=50K,0,0,0,1,0,0,0
1426,45, Self-emp-inc,13, Married-civ-spouse, Farming-fishing,1,4386,0,35, United-States, >50K,1,1,1,0,0,0,0
1427,39, Private,5, Married-civ-spouse, Other-service,0,3411,0,34, United-States, <=50K,1,0,0,1,0,0,0
1428,19, Private,9, Never-married, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1429,57, Private,9, Married-civ-spouse, Transport-moving,1,0,1887,40, United-States, >50K,0,1,0,0,0,1,0
1430,49, Private,11, Married-civ-spouse, Machine-op-inspct,0,0,0,40, Peru, <=50K,0,0,0,0,0,0,0
1431,59, Private,9, Divorced, Exec-managerial,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1432,32, Private,11, Divorced, Sales,1,0,0,50, United-States, >50K,0,1,0,0,0,0,0
1433,18, ?,10, Never-married, ?,0,594,0,15, United-States, <=50K,1,0,0,0,0,0,0
1434,35, State-gov,10, Never-married, Protective-serv,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1435,58, Self-emp-inc,6, Married-civ-spouse, Transport-moving,0,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
1436,28, Private,13, Never-married, Other-service,1,0,0,43, Mexico, <=50K,0,0,1,0,0,0,0
1437,36, Federal-gov,12, Married-civ-spouse, Adm-clerical,0,0,0,40, United-States, >50K,0,1,0,0,0,0,0
1438,41, Self-emp-not-inc,14, Divorced, Prof-specialty,0,0,0,35, United-States, <=50K,0,0,0,0,0,0,1
1439,47, Private,9, Married-civ-spouse, Sales,1,0,0,40, United-States, >50K,0,1,0,0,0,1,0
1440,50, Self-emp-inc,9, Married-civ-spouse, Craft-repair,1,0,1672,60, United-States, <=50K,0,0,0,0,0,1,0
1441,61, ?,9, Married-civ-spouse, ?,1,0,0,16, United-States, <=50K,0,0,0,0,0,1,0
1442,36, Private,9, Married-civ-spouse, Exec-managerial,1,0,0,50, United-States, >50K,0,1,0,0,0,1,0
1443,38, Private,11, Divorced, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1444,56, Self-emp-not-inc,9, Married-civ-spouse, Other-service,1,0,1902,60, United-States, >50K,0,1,0,0,0,1,0
1445,50, Private,11, Married-civ-spouse, Transport-moving,1,0,0,45, United-States, <=50K,0,0,0,0,0,0,0
1446,45, Self-emp-not-inc,10, Married-civ-spouse, Sales,1,5013,0,40, United-States, <=50K,1,0,0,0,0,0,0
1447,44, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial,1,0,0,66, United-States, <=50K,0,0,0,0,0,1,0
1448,51, Private,10, Married-civ-spouse, Exec-managerial,1,0,0,45, United-States, >50K,0,1,0,0,0,0,0
1449,44, Self-emp-inc,10, Married-civ-spouse, Exec-managerial,1,0,0,50, United-States, >50K,0,1,0,0,0,0,0
1450,25, Private,9, Divorced, Craft-repair,1,0,0,50, United-States, <=50K,0,0,0,0,0,1,0
1451,60, Private,7, Widowed, Transport-moving,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
1452,17, ?,6, Never-married, ?,1,1055,0,30, United-States, <=50K,1,0,0,1,0,0,0
1453,49, Self-emp-inc,14, Married-civ-spouse, Exec-managerial,1,0,0,50, United-States, >50K,0,1,0,0,0,0,1
1454,46, Private,9, Married-civ-spouse, Craft-repair,1,0,0,60, United-States, >50K,0,1,0,0,0,1,0
1455,56, Private,9, Widowed, Adm-clerical,0,0,0,38, United-States, <=50K,0,0,0,0,0,1,0
1456,25, Private,9, Divorced, Craft-repair,1,3325,0,45, United-States, <=50K,1,0,0,0,0,1,0
1457,22, Private,10, Never-married, Transport-moving,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1458,76, ?,9, Widowed, ?,0,0,0,2, United-States, <=50K,0,0,0,0,0,1,0
1459,41, Self-emp-inc,15, Married-civ-spouse, Prof-specialty,1,0,0,60, United-States, >50K,0,1,0,0,1,0,0
1460,48, Self-emp-inc,9, Married-civ-spouse, Exec-managerial,1,7688,0,40, United-States, >50K,1,1,0,0,0,1,0
1461,46, Private,6, Never-married, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
1462,30, Private,10, Never-married, Craft-repair,1,0,0,40, United-States, >50K,0,1,0,0,0,0,0
1463,39, Private,9, Married-civ-spouse, Transport-moving,1,0,0,40, United-States, >50K,0,1,0,0,0,1,0
1464,40, Private,6, Divorced, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
1465,70, Federal-gov,9, Married-civ-spouse, Adm-clerical,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1466,35, Private,10, Married-civ-spouse, Craft-repair,1,0,2051,45, United-States, <=50K,0,0,0,0,0,0,0
1467,49, Private,14, Divorced, Exec-managerial,0,0,0,75, United-States, <=50K,0,0,0,0,0,0,1
1468,24, Private,11, Never-married, Protective-serv,1,0,0,60, United-States, <=50K,0,0,0,0,0,0,0
1469,40, Private,12, Married-civ-spouse, Prof-specialty,1,7298,0,36, United-States, >50K,1,1,0,0,0,0,0
1470,61, Private,15, Married-civ-spouse, Transport-moving,1,0,0,5, United-States, >50K,0,1,0,0,1,0,0
1471,25, Private,13, Never-married, Prof-specialty,1,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
1472,28, Local-gov,13, Never-married, Prof-specialty,0,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
1473,69, State-gov,14, Married-civ-spouse, Prof-specialty,1,0,0,11, United-States, <=50K,0,0,0,0,0,0,1
1474,22, Private,10, Never-married, Handlers-cleaners,0,0,0,36, United-States, <=50K,0,0,0,0,0,0,0
1475,47, Private,9, Married-civ-spouse, Adm-clerical,1,0,0,38, United-States, <=50K,0,0,0,0,0,1,0
1476,38, Private,9, Divorced, Other-service,0,0,0,48, United-States, <=50K,0,0,0,0,0,1,0
1477,26, Private,11, Never-married, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1478,17, Private,7, Never-married, Adm-clerical,0,0,0,24, United-States, <=50K,0,0,0,1,0,0,0
1479,33, Self-emp-not-inc,10, Never-married, Other-service,1,0,0,35, United-States, <=50K,0,0,0,0,0,0,0
1480,43, Self-emp-not-inc,9, Married-spouse-absent, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1481,58, Private,11, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, >50K,0,1,0,0,0,0,0
1482,53, Self-emp-inc,9, Married-civ-spouse, Sales,1,99999,0,40, United-States, >50K,1,1,0,0,0,1,0
1483,26, Private,9, Never-married, Craft-repair,1,0,0,25, United-States, <=50K,0,0,0,0,0,1,0
1484,43, Local-gov,13, Married-civ-spouse, Prof-specialty,1,0,0,40, United-States, >50K,0,1,1,0,0,0,0
1485,31, Private,6, Married-civ-spouse, Farming-fishing,1,2105,0,40, Mexico, <=50K,1,0,0,1,0,0,0
1486,30, Private,9, Never-married, Adm-clerical,1,0,2001,42, United-States, <=50K,0,0,0,0,0,1,0
1487,25, Private,9, Never-married, Other-service,0,0,0,25, United-States, <=50K,0,0,0,0,0,1,0
1488,57, Federal-gov,9, Divorced, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1489,37, Private,14, Divorced, Exec-managerial,1,0,0,60, United-States, >50K,0,1,0,0,0,0,1
1490,32, Private,10, Married-civ-spouse, Sales,1,0,0,48, United-States, <=50K,0,0,0,0,0,0,0
1491,26, Private,9, Divorced, Exec-managerial,0,0,0,41, United-States, <=50K,0,0,0,0,0,1,0
1492,45, Private,9, Married-civ-spouse, Adm-clerical,1,0,0,40, United-States, >50K,0,1,0,0,0,1,0
1493,53, State-gov,9, Married-civ-spouse, Adm-clerical,1,15024,0,35, United-States, >50K,1,1,0,0,0,1,0
1494,27, Private,9, Never-married, Handlers-cleaners,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1495,28, Self-emp-inc,7, Married-civ-spouse, Craft-repair,1,0,0,50, United-States, >50K,0,1,0,1,0,0,0
1496,32, Private,7, Divorced, Sales,1,0,0,43, United-States, >50K,0,1,0,1,0,0,0
1497,35, Private,13, Divorced, Sales,0,0,1980,65, United-States, <=50K,0,0,1,0,0,0,0
1498,36, Self-emp-not-inc,10, Married-civ-spouse, Exec-managerial,1,0,0,55, United-States, >50K,0,1,0,0,0,0,0
1499,19, Private,10, Never-married, Adm-clerical,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1500,37, Self-emp-inc,13, Married-civ-spouse, Exec-managerial,1,0,0,80, United-States, >50K,0,1,1,0,0,0,0
1501,49, Private,10, Divorced, Machine-op-inspct,1,3325,0,45, United-States, <=50K,1,0,0,0,0,0,0
1502,20, Private,10, Never-married, Other-service,1,0,0,45, United-States, <=50K,0,0,0,0,0,0,0
1503,64, Self-emp-inc,13, Married-civ-spouse, Exec-managerial,1,15024,0,55, United-States, >50K,1,1,1,0,0,0,0
1504,60, ?,14, Married-civ-spouse, ?,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,1
1505,32, Private,12, Married-civ-spouse, Craft-repair,1,0,0,42, United-States, <=50K,0,0,0,0,0,0,0
1506,58, State-gov,9, Married-civ-spouse, Exec-managerial,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1507,42, Private,9, Married-civ-spouse, Sales,1,0,0,50, United-States, <=50K,0,0,0,0,0,1,0
1508,20, Private,10, Never-married, Adm-clerical,0,0,0,14, United-States, <=50K,0,0,0,0,0,0,0
1509,42, State-gov,10, Married-civ-spouse, Adm-clerical,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1510,25, Private,10, Married-spouse-absent, Prof-specialty,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1511,30, Self-emp-not-inc,11, Married-civ-spouse, Prof-specialty,1,15024,0,65, United-States, >50K,1,1,0,0,0,0,0
1512,37, Self-emp-inc,13, Married-civ-spouse, Prof-specialty,1,0,0,35, United-States, >50K,0,1,1,0,0,0,0
1513,66, Self-emp-not-inc,11, Married-civ-spouse, Prof-specialty,1,0,0,50, United-States, <=50K,0,0,0,0,0,0,0
1514,59, Self-emp-inc,13, Married-civ-spouse, Exec-managerial,1,0,0,40, England, >50K,0,1,1,0,0,0,0
1515,44, Private,13, Divorced, Other-service,1,0,0,40, China, <=50K,0,0,1,0,0,0,0
1516,46, Private,9, Married-civ-spouse, Adm-clerical,1,0,0,58, United-States, >50K,0,1,0,0,0,1,0
1517,59, Private,13, Married-civ-spouse, Adm-clerical,0,2885,0,30, United-States, <=50K,1,0,1,0,0,0,0
1518,25, Private,13, Never-married, Exec-managerial,1,0,1340,40, United-States, <=50K,0,0,1,0,0,0,0
1519,17, Local-gov,5, Never-married, Other-service,1,0,0,9, United-States, <=50K,0,0,0,1,0,0,0
1520,47, Local-gov,13, Married-civ-spouse, Protective-serv,1,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
1521,47, State-gov,5, Divorced, Other-service,0,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
1522,30, Private,10, Divorced, Exec-managerial,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1523,20, Private,10, Never-married, Farming-fishing,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1524,26, Local-gov,13, Never-married, Prof-specialty,1,0,2339,55, United-States, <=50K,0,0,1,0,0,0,0
1525,20, Private,10, Never-married, Handlers-cleaners,1,0,0,15, United-States, <=50K,0,0,0,0,0,0,0
1526,33, Private,9, Divorced, Other-service,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1527,48, Private,9, Married-civ-spouse, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1528,52, Private,13, Married-civ-spouse, Exec-managerial,1,99999,0,50, United-States, >50K,1,1,1,0,0,0,0
1529,37, Private,9, Divorced, Exec-managerial,0,0,0,12, United-States, <=50K,0,0,0,0,0,1,0
1530,47, Private,9, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1531,40, Private,6, Married-civ-spouse, Machine-op-inspct,1,0,0,40, United-States, >50K,0,1,0,1,0,0,0
1532,48, Private,14, Divorced, Exec-managerial,0,0,0,40, United-States, >50K,0,1,0,0,0,0,1
1533,49, Private,6, Married-civ-spouse, Transport-moving,1,0,0,42, United-States, >50K,0,1,0,1,0,0,0
1534,50, Private,10, Divorced, Other-service,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1535,30, Private,12, Never-married, Prof-specialty,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1536,34, Private,10, Married-civ-spouse, Exec-managerial,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
1537,43, Private,9, Married-civ-spouse, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1538,22, Private,6, Married-civ-spouse, Machine-op-inspct,0,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
1539,35, Private,9, Separated, Other-service,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
1540,26, State-gov,9, Divorced, Adm-clerical,0,0,0,30, United-States, <=50K,0,0,0,0,0,1,0
